person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
27,24000,6.0,6250,8.49,0,0.26,8,False,False,False,False,False,False,False,False,False,False
28,24000,3.0,8000,10.37,0,0.33,5,False,True,False,True,False,False,False,False,False,False
27,59000,3.0,18000,12.18,1,0.31,9,False,False,True,True,False,False,False,False,False,False
28,80000,9.0,18000,11.49,0,0.23,6,False,False,True,True,False,False,False,False,False,False
28,89004,3.0,18000,7.49,0,0.2,10,False,False,True,False,False,False,False,False,False,False
33,90000,15.0,18000,11.58,1,0.2,10,False,False,True,True,False,False,False,False,False,False
33,103000,17.0,18000,16.82,0,0.17,6,False,False,True,False,False,False,True,False,False,True
35,50000,4.0,17500,12.84,1,0.35,5,False,False,True,False,True,False,False,False,False,False
28,24996,6.0,6000,5.99,0,0.24,7,False,False,False,False,False,False,False,False,False,False
33,24996,3.0,6600,12.99,0,0.26,6,False,False,False,False,True,False,False,False,False,True
29,75000,0.0,17200,14.27,0,0.23,8,False,False,True,False,True,False,False,False,False,True
31,24996,6.0,6000,9.25,0,0.24,9,False,False,False,True,False,False,False,False,False,False
35,84996,12.0,17000,7.88,0,0.2,6,False,False,True,False,False,False,False,False,False,False
31,92000,3.0,17000,14.54,0,0.18,10,False,False,True,False,False,True,False,False,False,True
30,83000,7.0,16775,11.97,0,0.2,5,False,False,True,False,True,False,False,False,False,False
33,33000,4.0,16750,12.53,1,0.51,5,False,False,True,True,False,False,False,False,False,False
27,25000,4.0,4750,14.83,0,0.19,9,False,False,False,False,False,True,False,False,False,False
30,25000,10.0,6400,7.51,0,0.26,8,False,False,False,False,False,False,False,False,False,False
35,44000,3.0,16000,13.99,1,0.36,8,False,False,True,False,True,False,False,False,False,True
28,44000,5.0,16000,13.48,1,0.36,6,False,False,True,False,True,False,False,False,False,False
28,55000,5.0,16000,13.98,0,0.29,9,False,False,True,False,True,False,False,False,False,True
33,62800,3.0,16000,13.11,0,0.25,5,False,False,True,False,True,False,False,False,False,True
29,65000,13.0,16000,17.27,0,0.25,6,False,False,True,False,False,True,False,False,False,False
35,67600,7.0,16000,11.58,0,0.24,5,False,False,True,True,False,False,False,False,False,False
29,70000,13.0,16000,14.42,0,0.23,6,False,False,True,False,False,True,False,False,False,True
28,21000,3.0,1000,7.49,0,0.05,9,False,False,True,False,False,False,False,False,False,False
27,22296,5.0,1000,14.84,0,0.04,5,False,False,True,False,False,True,False,False,False,False
30,22800,5.0,1000,11.49,0,0.04,5,False,False,True,True,False,False,False,False,False,False
30,26000,4.0,1200,10.99,0,0.05,6,False,True,False,True,False,False,False,False,False,False
35,26000,1.0,6000,9.63,0,0.23,6,False,True,False,False,False,False,False,False,False,False
30,35000,5.0,1000,10.36,0,0.03,6,False,False,True,True,False,False,False,False,False,False
28,40000,12.0,1000,9.88,0,0.03,9,False,False,True,True,False,False,False,False,False,False
29,64548,1.0,1000,14.27,0,0.02,5,False,False,True,False,True,False,False,False,False,True
35,19200,4.0,1200,7.29,1,0.06,10,False,False,True,False,False,False,False,False,False,False
28,27000,7.0,2400,10.99,0,0.09,5,False,True,False,True,False,False,False,False,False,False
29,55000,3.0,1200,9.99,0,0.02,6,False,False,True,True,False,False,False,False,False,False
31,75000,1.0,1200,6.54,0,0.02,5,False,False,True,False,False,False,False,False,False,False
33,34400,0.0,1300,9.91,0,0.04,6,False,False,True,True,False,False,False,False,False,False
35,27204,16.0,1800,7.74,0,0.07,7,False,False,False,False,False,False,False,False,False,False
31,25200,0.0,1400,6.99,0,0.06,6,False,False,True,False,False,False,False,False,False,False
31,28452,4.0,1500,11.11,0,0.05,5,False,False,True,True,False,False,False,False,False,False
34,27852,0.0,4200,12.84,0,0.15,8,False,True,False,False,True,False,False,False,False,False
29,29780,2.0,1500,12.86,1,0.05,10,False,False,True,False,False,True,False,False,False,True
30,28000,5.0,6300,11.99,0,0.23,9,False,True,False,True,False,False,False,False,False,False
29,38004,2.0,1500,12.53,1,0.04,7,False,False,True,False,True,False,False,False,False,True
28,44604,11.0,1500,11.12,0,0.03,7,False,False,True,True,False,False,False,False,False,False
29,80000,0.0,1500,12.42,0,0.02,9,False,False,True,True,False,False,False,False,False,False
27,28560,7.0,2400,6.39,0,0.08,8,False,False,False,False,False,False,False,False,False,False
29,33000,2.0,1700,15.23,0,0.05,9,False,False,True,False,True,False,False,False,False,True
33,80000,5.0,1800,10.75,0,0.02,7,False,False,True,True,False,False,False,False,False,False
27,117000,7.0,1800,12.42,0,0.02,10,False,False,True,True,False,False,False,False,False,False
35,510000,1.0,1800,13.48,0,0.0,6,False,False,True,False,True,False,False,False,False,False
30,45000,14.0,1900,5.79,0,0.04,7,False,False,True,False,False,False,False,False,False,False
30,12996,1.0,2000,17.19,1,0.15,6,False,False,True,False,False,False,True,False,False,False
31,29000,6.0,5000,15.99,0,0.17,7,False,False,False,False,False,True,False,False,False,False
29,19200,1.0,2000,5.99,1,0.1,7,False,False,True,False,False,False,False,False,False,False
31,29000,5.0,1500,12.29,0,0.05,6,False,False,False,False,True,False,False,False,False,False
27,20400,3.0,2000,12.53,0,0.1,6,False,False,True,True,False,False,False,False,False,False
35,29568,6.0,6000,13.23,0,0.2,10,False,False,False,False,True,False,False,False,False,True
31,81000,1.0,15000,14.42,1,0.19,6,False,False,True,False,False,True,False,False,False,False
32,108000,8.0,15000,10.0,0,0.14,9,False,False,True,True,False,False,False,False,False,False
34,110000,6.0,15000,12.68,0,0.14,10,False,False,True,False,True,False,False,False,False,True
35,30000,13.0,6625,6.62,0,0.22,6,False,False,False,False,False,False,False,False,False,False
35,117000,8.0,15000,9.63,0,0.13,8,False,False,True,False,False,False,False,False,False,False
31,30000,2.0,2000,7.9,0,0.07,10,False,False,False,False,False,False,False,False,False,False
27,122000,3.0,15000,12.73,0,0.12,5,False,False,True,False,True,False,False,False,False,False
29,150000,9.0,15000,16.32,0,0.1,9,False,False,True,False,False,False,True,False,False,False
28,30000,13.0,14800,11.14,1,0.49,5,False,False,True,True,False,False,False,False,False,False
28,30225,7.0,2000,12.42,0,0.07,6,False,False,True,True,False,False,False,False,False,False
31,50000,15.0,2000,5.42,1,0.04,8,False,False,True,False,False,False,False,False,False,False
31,30000,3.0,9450,8.49,0,0.32,8,False,False,False,False,False,False,False,False,False,False
34,80000,2.0,2000,10.36,0,0.03,7,False,False,True,True,False,False,False,False,False,False
29,80004,12.0,2000,9.76,0,0.02,10,False,False,True,True,False,False,False,False,False,False
31,86000,0.0,2000,5.99,0,0.02,5,False,False,True,False,False,False,False,False,False,False
31,118000,0.0,2000,16.89,1,0.02,8,False,False,True,False,False,True,False,False,False,False
29,60000,13.0,2075,15.23,0,0.03,7,False,False,True,False,True,False,False,False,False,False
30,12500,0.0,2100,12.49,1,0.17,7,False,False,True,False,False,True,False,False,False,True
34,30000,3.0,14000,8.9,1,0.47,7,False,False,True,False,False,False,False,False,False,False
27,30548,0.0,14000,7.88,1,0.46,5,False,False,True,False,False,False,False,False,False,False
27,35000,0.0,14000,14.27,1,0.4,8,False,False,True,False,True,False,False,False,False,True
28,40000,2.0,14000,11.89,1,0.35,5,False,False,True,True,False,False,False,False,False,False
30,30000,14.0,5000,7.14,0,0.17,7,False,True,False,False,False,False,False,False,False,False
28,12000,0.0,2400,12.68,1,0.2,8,False,False,True,False,True,False,False,False,False,True
29,23520,0.0,2400,10.36,0,0.1,6,False,False,True,True,False,False,False,False,False,False
34,24000,3.0,2400,13.11,0,0.1,5,False,False,True,False,True,False,False,False,False,True
28,30000,5.0,2400,9.25,0,0.08,6,False,False,True,True,False,False,False,False,False,False
28,31000,6.0,2400,11.49,0,0.08,6,False,False,True,True,False,False,False,False,False,False
28,37500,10.0,2400,7.66,0,0.06,5,False,False,True,False,False,False,False,False,False,False
32,42000,3.0,2400,9.62,0,0.06,7,False,False,True,True,False,False,False,False,False,False
32,45000,3.0,2400,12.42,0,0.05,6,False,False,True,True,False,False,False,False,False,False
30,40800,7.0,2400,11.49,1,0.06,9,False,False,True,True,False,False,False,False,False,False
31,50000,0.0,2400,11.03,0,0.05,8,False,False,True,False,True,False,False,False,False,True
30,52800,4.0,2400,9.62,0,0.05,7,False,False,True,True,False,False,False,False,False,False
28,66000,12.0,2475,15.05,1,0.04,8,False,False,True,False,False,True,False,False,False,True
28,30422,12.0,5000,8.49,0,0.16,9,False,True,False,False,False,False,False,False,False,False
27,118000,1.0,13425,15.99,1,0.11,10,False,False,True,False,False,True,False,False,False,True
28,62040,0.0,13400,13.06,0,0.22,6,False,False,True,False,True,False,False,False,False,True
34,40000,2.0,13200,12.42,1,0.33,8,False,False,True,True,False,False,False,False,False,False
27,30000,3.0,13000,7.88,1,0.43,10,False,False,True,False,False,False,False,False,False,False
29,30288,13.0,13000,14.35,1,0.43,8,False,False,True,False,True,False,False,False,False,False
31,37000,3.0,13000,6.92,1,0.35,6,False,False,True,False,False,False,False,False,False,False
27,31200,3.0,3600,11.48,0,0.12,7,False,False,False,True,False,False,False,False,False,False
31,25000,0.0,2500,7.4,0,0.1,6,False,False,True,False,False,False,False,False,False,False
28,26004,0.0,2500,13.99,0,0.1,8,False,False,True,False,True,False,False,False,False,True
27,26592,1.0,2500,7.14,1,0.09,6,False,False,True,False,False,False,False,False,False,False
34,28800,0.0,2500,21.36,1,0.09,9,False,False,True,False,False,False,False,True,False,False
32,36000,1.0,2500,10.0,0,0.07,6,False,False,True,True,False,False,False,False,False,False
27,44500,5.0,2500,11.99,0,0.06,10,False,False,True,True,False,False,False,False,False,False
32,50000,3.0,2500,13.49,0,0.05,7,False,False,True,False,True,False,False,False,False,False
32,52000,0.0,2500,8.88,0,0.05,10,False,False,True,True,False,False,False,False,False,False
28,32000,5.0,8500,7.51,0,0.27,6,False,False,False,False,False,False,False,False,False,False
27,24000,0.0,2800,10.95,0,0.12,10,False,False,True,True,False,False,False,False,False,False
33,25000,6.0,2800,9.32,0,0.11,7,False,False,True,False,False,False,False,False,False,False
27,12000,2.0,2850,13.61,1,0.24,5,False,False,True,False,True,False,False,False,False,True
33,32004,4.0,6000,10.74,0,0.19,7,False,False,False,True,False,False,False,False,False,False
27,17000,6.0,2875,11.71,1,0.17,10,False,False,True,True,False,False,False,False,False,False
32,14400,7.0,3000,13.98,1,0.21,8,False,False,True,False,True,False,False,False,False,True
31,32496,2.0,1800,9.63,0,0.06,10,False,False,False,True,False,False,False,False,False,False
30,20000,1.0,3000,11.49,1,0.15,8,False,False,True,True,False,False,False,False,False,False
33,23004,6.0,3000,13.43,0,0.13,5,False,False,True,False,True,False,False,False,False,True
32,30000,4.0,3000,13.49,0,0.1,6,False,False,True,False,True,False,False,False,False,True
31,30000,2.0,3000,10.95,0,0.1,8,False,False,True,True,False,False,False,False,False,False
28,31000,2.0,3000,10.0,0,0.1,7,False,False,True,True,False,False,False,False,False,False
27,31200,2.0,3000,10.99,0,0.1,6,False,False,True,True,False,False,False,False,False,False
31,34580,3.0,3000,11.49,1,0.09,6,False,False,True,True,False,False,False,False,False,False
29,31440,0.0,3000,11.34,1,0.1,6,False,False,True,False,True,False,False,False,False,True
33,38000,3.0,3000,15.23,0,0.08,10,False,False,True,False,True,False,False,False,False,True
28,38400,0.0,3000,9.25,0,0.08,10,False,False,True,True,False,False,False,False,False,False
29,33000,2.0,16000,8.63,0,0.48,7,False,False,False,False,False,False,False,False,False,False
28,34000,4.0,3000,10.65,1,0.09,10,False,False,True,True,False,False,False,False,False,False
28,34000,1.0,3000,15.7,1,0.09,10,False,False,True,False,False,True,False,False,False,True
27,40000,3.0,3000,7.05,0,0.07,8,False,False,True,False,False,False,False,False,False,False
31,33225,13.0,13500,10.59,0,0.41,6,False,False,False,True,False,False,False,False,False,False
27,43000,11.0,3000,10.99,0,0.07,7,False,False,True,True,False,False,False,False,False,False
32,45000,3.0,3000,12.61,0,0.07,7,False,False,True,False,True,False,False,False,False,False
29,39000,2.0,3000,16.7,1,0.08,7,False,False,True,False,False,False,True,False,False,True
27,47000,6.0,3000,10.74,0,0.06,5,False,False,True,True,False,False,False,False,False,False
28,48876,5.0,3000,14.59,0,0.06,8,False,False,True,False,False,True,False,False,False,False
27,49000,3.0,3000,14.96,0,0.06,8,False,False,True,False,False,True,False,False,False,True
31,33600,15.0,6500,7.14,0,0.19,8,False,False,False,False,False,False,False,False,False,False
34,33612,0.0,9000,7.74,1,0.27,9,False,False,False,False,False,False,False,False,False,False
28,50000,5.0,12000,13.11,0,0.24,10,False,False,True,False,True,False,False,False,False,False
31,34000,15.0,13000,10.99,0,0.38,8,False,False,False,True,False,False,False,False,False,False
27,34000,1.0,16750,10.59,0,0.49,6,False,True,False,True,False,False,False,False,False,False
27,34000,0.0,8000,13.35,0,0.24,8,False,False,False,False,True,False,False,False,False,False
29,54000,13.0,12000,14.74,0,0.22,10,False,False,True,False,False,True,False,False,False,True
31,54050,8.0,12000,10.99,0,0.22,9,False,False,True,True,False,False,False,False,False,False
32,58000,4.0,12000,11.26,0,0.21,10,False,False,True,True,False,False,False,False,False,False
27,34800,5.0,3000,9.91,0,0.09,6,False,False,False,True,False,False,False,False,False,False
30,53196,14.0,3000,7.66,0,0.06,5,False,False,True,False,False,False,False,False,False,False
32,34900,0.0,12000,10.25,0,0.34,9,False,False,False,True,False,False,False,False,False,False
33,62000,1.0,3000,6.99,0,0.05,9,False,False,True,False,False,False,False,False,False,False
28,62000,2.0,3000,9.96,0,0.05,9,False,False,True,True,False,False,False,False,False,False
35,35000,4.0,8000,9.91,0,0.23,5,False,False,False,True,False,False,False,False,False,False
32,35000,2.0,6075,13.49,0,0.17,9,False,False,False,False,True,False,False,False,False,False
28,35000,2.0,13250,16.89,0,0.38,7,False,True,False,False,False,True,False,False,False,False
31,35000,15.0,8000,5.42,0,0.23,9,False,False,False,False,False,False,False,False,False,False
28,150000,13.0,3000,10.75,0,0.02,5,False,False,True,True,False,False,False,False,False,False
33,35000,2.0,6000,5.42,0,0.17,6,False,False,False,False,False,False,False,False,False,False
27,15120,6.0,3050,10.38,1,0.2,5,False,False,True,True,False,False,False,False,False,False
27,33600,4.0,3200,11.99,0,0.1,9,False,False,True,True,False,False,False,False,False,False
28,38000,12.0,3200,9.63,0,0.08,6,False,False,True,False,False,False,False,False,False,False
35,42000,3.0,3200,15.62,0,0.08,5,False,False,True,False,False,True,False,False,False,False
27,35000,11.0,15000,12.53,0,0.43,5,False,False,False,True,False,False,False,False,False,False
28,42000,1.0,3200,16.32,1,0.08,8,False,False,True,False,False,False,True,False,False,True
28,35000,5.0,9600,13.16,0,0.27,8,False,False,False,False,True,False,False,False,False,False
29,35000,1.0,3600,8.0,0,0.1,9,False,False,False,False,False,False,False,False,False,False
30,110000,2.0,3200,7.49,0,0.03,8,False,False,True,False,False,False,False,False,False,False
35,110000,1.0,3200,11.48,0,0.03,9,False,False,True,True,False,False,False,False,False,False
27,69000,0.0,3325,16.32,1,0.05,7,False,False,True,False,False,True,False,False,False,True
34,35100,16.0,9000,13.47,0,0.26,10,False,False,False,False,True,False,False,False,False,False
32,20004,16.0,3500,6.39,0,0.17,5,False,False,True,False,False,False,False,False,False,False
27,22800,5.0,3500,13.99,1,0.15,10,False,False,True,False,True,False,False,False,False,True
32,30000,0.0,3500,11.71,1,0.12,10,False,False,True,True,False,False,False,False,False,False
29,30000,1.0,3500,11.86,0,0.12,8,False,False,True,True,False,False,False,False,False,False
30,30000,5.0,1100,14.65,1,0.04,10,False,False,False,False,True,False,False,False,False,False
33,36000,17.0,6250,12.69,0,0.17,6,False,False,False,True,False,False,False,False,False,False
