person_income,loan_amnt,loan_int_rate,loan_status,loan_percent_income,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y
80000,7000,13.22,0,0.09,False,True,False,False,True,False,False,False,False,True
65000,4000,5.42,0,0.06,False,False,False,False,False,False,False,False,False,False
48000,10000,13.49,0,0.21,False,False,False,False,True,False,False,False,False,False
12000,3000,8.9,1,0.25,False,False,True,False,False,False,False,False,False,False
60000,5200,5.99,0,0.09,False,False,False,False,False,False,False,False,False,False
62000,7500,13.87,0,0.12,False,False,False,False,False,True,False,False,False,True
40000,6000,7.88,0,0.15,False,False,True,False,False,False,False,False,False,False
20000,3000,8.94,0,0.15,False,True,False,False,False,False,False,False,False,False
39456,14000,7.29,0,0.35,False,True,False,False,False,False,False,False,False,False
48000,10000,5.79,0,0.21,False,False,False,False,False,False,False,False,False,False
88000,11000,11.14,0,0.13,False,False,False,True,False,False,False,False,False,False
34000,5500,16.89,0,0.16,False,False,True,False,False,True,False,False,False,True
25000,3600,9.91,0,0.14,False,False,False,True,False,False,False,False,False,False
28000,6900,9.99,0,0.25,False,False,True,True,False,False,False,False,False,False
100000,20000,13.06,0,0.2,False,False,True,False,True,False,False,False,False,True
95000,10000,15.23,0,0.11,False,True,False,False,True,False,False,False,False,False
50000,10000,8.94,0,0.2,False,False,True,False,False,False,False,False,False,False
60000,8000,12.53,0,0.13,False,True,False,True,False,False,False,False,False,False
95950,17500,11.71,0,0.18,False,False,True,True,False,False,False,False,False,False
70000,13000,5.42,0,0.19,False,False,False,False,False,False,False,False,False,False
114600,10000,13.06,0,0.09,False,False,False,False,True,False,False,False,False,True
63000,3000,13.47,0,0.05,False,False,False,False,True,False,False,False,False,True
67000,20000,13.48,0,0.3,False,False,True,False,True,False,False,False,False,True
31200,3200,13.49,0,0.1,False,False,True,False,True,False,False,False,False,True
55000,15000,14.61,0,0.27,False,False,True,False,False,True,False,False,False,True
93492,20000,9.45,0,0.21,False,False,True,True,False,False,False,False,False,False
37000,14000,9.88,1,0.38,False,False,True,True,False,False,False,False,False,False
83600,15000,8.49,1,0.18,False,False,True,False,False,False,False,False,False,False
48500,19500,15.57,1,0.4,True,False,False,False,False,False,True,False,False,False
22800,5000,13.57,0,0.22,False,False,True,False,True,False,False,False,False,True
36000,14000,12.99,0,0.39,False,False,False,False,True,False,False,False,False,False
57000,9500,12.53,0,0.17,False,False,True,True,False,False,False,False,False,False
60000,6900,9.99,0,0.12,False,False,False,True,False,False,False,False,False,False
31000,5550,11.36,1,0.18,False,False,True,True,False,False,False,False,False,False
53000,10000,14.91,0,0.19,False,False,False,False,False,True,False,False,False,False
12000,2500,12.69,1,0.21,False,True,False,True,False,False,False,False,False,False
33800,13000,13.57,1,0.38,False,False,True,False,True,False,False,False,False,True
91000,1000,7.68,0,0.01,False,False,False,False,False,False,False,False,False,False
83100,5000,16.35,0,0.06,False,False,True,False,False,False,True,False,False,True
100000,17600,10.59,0,0.18,False,False,False,True,False,False,False,False,False,False
55680,7875,10.65,0,0.14,False,False,False,True,False,False,False,False,False,False
37500,1800,8.94,0,0.05,False,False,True,False,False,False,False,False,False,False
75000,20000,6.91,0,0.27,False,False,True,False,False,False,False,False,False,False
41000,8000,10.99,0,0.2,False,False,True,True,False,False,False,False,False,False
62000,6000,7.51,0,0.1,False,False,False,False,False,False,False,False,False,False
140000,35000,10.59,0,0.25,False,False,False,True,False,False,False,False,False,False
51996,4000,13.98,0,0.08,False,False,True,False,True,False,False,False,False,True
112000,3500,5.42,0,0.03,False,False,False,False,False,False,False,False,False,False
45792,17000,10.38,1,0.37,False,False,True,True,False,False,False,False,False,False
56004,7000,14.22,0,0.12,False,False,True,False,True,False,False,False,False,False
30000,10000,19.29,1,0.33,False,False,True,False,False,False,True,False,False,False
46000,5975,14.46,1,0.13,False,False,True,False,False,True,False,False,False,True
101424,2000,7.29,0,0.02,False,False,True,False,False,False,False,False,False,False
44000,10000,15.65,1,0.23,False,False,True,False,False,True,False,False,False,False
40000,5000,9.91,0,0.13,False,False,True,True,False,False,False,False,False,False
43500,10450,13.57,0,0.24,False,False,True,False,True,False,False,False,False,False
50000,10000,10.99,0,0.2,False,False,False,True,False,False,False,False,False,False
65000,9600,11.99,0,0.15,False,False,False,True,False,False,False,False,False,False
49000,7000,6.99,0,0.14,False,False,False,False,False,False,False,False,False,False
26400,3500,15.27,0,0.13,False,False,True,False,True,False,False,False,False,False
80000,6000,8.59,0,0.07,False,False,False,False,False,False,False,False,False,False
110000,12000,7.9,0,0.11,False,False,True,False,False,False,False,False,False,False
29004,11000,14.22,1,0.38,False,False,True,False,True,False,False,False,False,True
49200,4000,13.06,0,0.08,False,True,False,False,True,False,False,False,False,True
54000,4000,9.99,0,0.07,False,False,False,True,False,False,False,False,False,False
42000,2500,15.28,0,0.06,False,False,False,False,False,True,False,False,False,True
57000,15000,13.85,0,0.26,False,False,True,False,True,False,False,False,False,True
34000,12000,6.03,0,0.35,False,False,False,False,False,False,False,False,False,False
31200,5000,8.63,0,0.16,False,False,True,False,False,False,False,False,False,False
40000,5000,12.61,0,0.13,False,False,False,False,True,False,False,False,False,True
38000,12000,11.89,1,0.32,False,False,True,True,False,False,False,False,False,False
948000,2000,9.99,0,0.0,False,False,False,True,False,False,False,False,False,False
70500,35000,8.9,1,0.5,False,False,True,False,False,False,False,False,False,False
10000,3250,11.12,1,0.33,False,True,False,True,False,False,False,False,False,False
648000,10000,17.19,1,0.02,False,False,False,False,False,False,True,False,False,True
85000,35000,11.99,1,0.41,False,False,True,True,False,False,False,False,False,False
138000,35000,18.64,1,0.25,False,False,True,False,False,False,True,False,False,True
400000,15000,6.03,0,0.04,False,False,False,False,False,False,False,False,False,False
390000,10000,11.26,0,0.03,False,False,False,True,False,False,False,False,False,False
350000,32000,6.62,0,0.09,False,True,False,False,False,False,False,False,False,False
73000,32000,11.99,1,0.44,False,False,True,True,False,False,False,False,False,False
75000,30000,10.65,1,0.4,False,False,True,True,False,False,False,False,False,False
285000,25000,16.32,0,0.09,False,False,False,False,False,False,True,False,False,False
275000,25000,13.85,0,0.09,False,False,False,False,True,False,False,False,False,False
258000,28000,5.99,0,0.11,False,False,False,False,False,False,False,False,False,False
250000,35000,11.71,0,0.14,False,False,False,True,False,False,False,False,False,False
111000,28000,7.9,0,0.25,False,False,True,False,False,False,False,False,False,False
240000,18000,7.88,0,0.07,False,False,True,False,False,False,False,False,False,False
225000,8000,9.99,0,0.04,False,False,False,True,False,False,False,False,False,False
48000,25000,10.59,1,0.52,False,False,True,False,True,False,False,False,False,False
225000,16800,13.92,0,0.07,False,False,False,False,True,False,False,False,False,True
225000,20000,13.92,0,0.09,False,False,False,False,True,False,False,False,False,False
220000,14725,19.41,0,0.07,False,True,False,False,False,False,False,True,False,False
209000,15000,14.84,0,0.07,False,True,False,False,False,True,False,False,False,True
13500,6700,9.63,1,0.5,False,True,False,False,False,False,False,False,False,False
202040,12000,14.46,0,0.06,False,False,False,False,False,True,False,False,False,True
202000,28000,10.59,0,0.14,False,False,False,True,False,False,False,False,False,False
200000,15000,6.03,0,0.07,False,False,False,False,False,False,False,False,False,False
61000,25000,9.91,1,0.41,False,False,True,True,False,False,False,False,False,False
200000,10000,6.99,0,0.05,False,False,False,False,False,False,False,False,False,False
200000,15000,9.88,0,0.07,False,False,False,True,False,False,False,False,False,False
200000,14400,11.14,0,0.07,False,False,False,True,False,False,False,False,False,False
200000,20000,11.48,0,0.1,False,False,False,True,False,False,False,False,False,False
70000,25000,11.71,1,0.36,False,False,True,True,False,False,False,False,False,False
70000,25000,14.83,1,0.36,False,False,True,False,False,True,False,False,False,False
68872,25000,15.95,1,0.36,False,False,True,False,False,True,False,False,False,True
75000,25000,15.2,1,0.33,False,False,True,False,False,True,False,False,False,False
190000,4000,6.62,0,0.02,False,False,False,False,False,False,False,False,False,False
75600,25000,9.99,1,0.33,False,False,True,True,False,False,False,False,False,False
77000,25000,10.75,1,0.32,False,False,True,True,False,False,False,False,False,False
189996,8400,9.32,0,0.04,False,False,True,False,False,False,False,False,False,False
180396,18000,12.69,0,0.1,False,False,False,True,False,False,False,False,False,False
180000,31000,19.42,0,0.17,False,False,False,False,False,False,True,False,False,True
180000,10000,7.9,0,0.06,False,False,False,False,False,False,False,False,False,False
84000,25000,15.95,0,0.3,False,False,True,False,False,False,True,False,False,True
180000,15000,5.79,0,0.08,False,False,False,False,False,False,False,False,False,False
180000,8000,10.37,0,0.04,False,False,True,True,False,False,False,False,False,False
85000,25000,11.89,0,0.29,False,False,True,True,False,False,False,False,False,False
15000,4375,12.42,1,0.29,False,True,False,True,False,False,False,False,False,False
90000,25000,9.99,0,0.28,False,False,True,True,False,False,False,False,False,False
15000,5000,7.51,1,0.33,False,True,False,False,False,False,False,False,False,False
97000,25000,10.37,0,0.26,False,False,True,True,False,False,False,False,False,False
88000,25000,14.46,1,0.28,False,False,True,False,False,True,False,False,False,True
171996,15000,14.96,0,0.09,False,False,False,False,False,True,False,False,False,False
159000,6000,15.95,1,0.04,False,False,True,False,False,True,False,False,False,False
170004,12000,7.51,0,0.07,False,False,False,False,False,False,False,False,False,False
15456,4000,8.9,1,0.26,False,False,False,False,False,False,False,False,False,False
170000,35000,12.99,0,0.21,False,False,False,False,True,False,False,False,False,True
170000,10000,13.49,0,0.06,False,False,False,False,True,False,False,False,False,True
170000,10000,11.14,0,0.06,False,False,True,True,False,False,False,False,False,False
135000,25000,15.21,0,0.19,False,False,True,False,False,True,False,False,False,True
123000,25000,17.19,1,0.2,False,False,True,False,False,False,True,False,False,True
150000,25000,17.56,0,0.17,False,False,True,False,False,False,True,False,False,False
170000,25000,16.32,0,0.15,False,False,True,False,False,True,False,False,False,False
175000,25000,10.74,0,0.14,False,False,True,True,False,False,False,False,False,False
235000,25000,12.53,0,0.11,False,False,True,False,True,False,False,False,False,True
32004,24250,11.12,1,0.76,False,False,True,True,False,False,False,False,False,False
160000,14700,13.43,0,0.09,False,False,False,False,True,False,False,False,False,True
16800,1600,13.72,0,0.1,False,True,False,False,True,False,False,False,False,True
108000,24250,16.0,1,0.22,False,False,True,False,False,True,False,False,False,False
17000,3200,14.84,1,0.19,False,True,False,False,False,True,False,False,False,False
148716,24250,13.23,0,0.16,False,False,True,False,True,False,False,False,False,True
78000,24000,10.99,1,0.31,False,False,True,True,False,False,False,False,False,False
80000,24000,13.92,0,0.3,False,False,True,False,True,False,False,False,False,True
85000,24000,7.9,0,0.28,False,False,True,False,False,False,False,False,False,False
85000,24000,16.82,1,0.28,False,False,True,False,False,False,True,False,False,False
100450,24000,12.69,0,0.24,False,False,True,True,False,False,False,False,False,False
138000,24000,15.65,1,0.17,False,False,True,False,False,True,False,False,False,True
112000,23000,12.18,0,0.21,False,False,True,True,False,False,False,False,False,False
19200,6000,11.99,1,0.31,False,True,False,True,False,False,False,False,False,False
66000,21000,10.37,1,0.32,False,False,True,True,False,False,False,False,False,False
80000,21000,10.99,0,0.26,False,False,True,True,False,False,False,False,False,False
90000,21000,14.54,0,0.23,False,False,True,False,False,True,False,False,False,False
117000,21000,10.65,0,0.18,False,False,True,True,False,False,False,False,False,False
54000,20500,14.61,1,0.38,False,False,True,False,False,True,False,False,False,True
30372,20200,14.74,1,0.67,False,False,True,False,False,True,False,False,False,True
53004,20000,13.04,1,0.38,False,False,True,False,True,False,False,False,False,False
58000,20000,14.72,1,0.34,False,False,True,False,True,False,False,False,False,False
